"country","continent","decade","year","income","emission","emissions_per_income.x","average_carbon_intensity"
"Djibouti","Africa","2000s",2008,1820,NA,NA,0.0958152958152958
"Djibouti","Africa","2000s",2005,1710,167,0.0976608187134503,0.0958152958152958
"Djibouti","Africa","2000s",2000,1600,NA,NA,0.0958152958152958
"Djibouti","Africa","2000s",2009,1860,NA,NA,0.0958152958152958
"Djibouti","Africa","2000s",2003,1640,NA,NA,0.0958152958152958
"Djibouti","Africa","2000s",2001,1600,NA,NA,0.0958152958152958
"Djibouti","Africa","2000s",2004,1680,163,0.0970238095238095,0.0958152958152958
"Djibouti","Africa","2000s",2002,1610,NA,NA,0.0958152958152958
"Djibouti","Africa","2000s",2007,1790,165,0.0921787709497207,0.0958152958152958
"Dominica","North America","1990s",1997,5540,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1991,4950,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1996,5430,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1992,5040,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1999,5920,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1993,5110,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1994,5170,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1998,5850,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1995,5270,NA,NA,0.0621181262729124
"Dominica","North America","1990s",1990,4910,305,0.0621181262729124,0.0621181262729124
"Dominica","North America","2000s",2007,7030,625,0.0889046941678521,0.0903347122978563
"Dominica","North America","2000s",2009,7410,NA,NA,0.0903347122978563
"Dominica","North America","2000s",2000,5970,NA,NA,0.0903347122978563
"Dominica","North America","2000s",2004,6480,569,0.0878086419753086,0.0903347122978563
"Dominica","North America","2000s",2003,6300,NA,NA,0.0903347122978563
"Dominica","North America","2000s",2001,5990,NA,NA,0.0903347122978563
"Dominica","North America","2000s",2006,6630,611,0.092156862745098,0.0903347122978563
"Dominica","North America","2000s",2008,7520,NA,NA,0.0903347122978563
"Dominica","North America","2000s",2002,5880,NA,NA,0.0903347122978563
"Dominica","North America","2000s",2005,6450,597,0.0925581395348837,0.0903347122978563
"Dominican Republic","North America","1970s",1976,1230,608,0.494308943089431,0.509565716472164
"Dominican Republic","North America","1970s",1977,1260,607,0.481746031746032,0.509565716472164
"Dominican Republic","North America","1970s",1972,1020,578,0.566666666666667,0.509565716472164
"Dominican Republic","North America","1970s",1974,1160,606,0.522413793103448,0.509565716472164
"Dominican Republic","North America","1970s",1975,1180,603,0.511016949152542,0.509565716472164
"Dominican Republic","North America","1970s",1970,867,NA,NA,0.509565716472164
"Dominican Republic","North America","1970s",1971,934,509,0.544967880085653,0.509565716472164
"Dominican Republic","North America","1970s",1978,1260,608,0.482539682539683,0.509565716472164
"Dominican Republic","North America","1970s",1973,1120,591,0.527678571428571,0.509565716472164
"Dominican Republic","North America","1970s",1979,1290,617,0.478294573643411,0.509565716472164
"Dominican Republic","North America","1980s",1985,1300,528,0.406153846153846,0.424672489082969
"Dominican Republic","North America","1980s",1987,1370,595,0.434306569343066,0.424672489082969
"Dominican Republic","North America","1980s",1989,1500,539,0.359333333333333,0.424672489082969
"Dominican Republic","North America","1980s",1980,1340,597,0.445522388059702,0.424672489082969
"Dominican Republic","North America","1980s",1988,1440,558,0.3875,0.424672489082969
"Dominican Republic","North America","1980s",1986,1320,536,0.406060606060606,0.424672489082969
"Dominican Republic","North America","1980s",1983,1390,628,0.451798561151079,0.424672489082969
"Dominican Republic","North America","1980s",1982,1360,603,0.443382352941176,0.424672489082969
"Dominican Republic","North America","1980s",1981,1360,604,0.444117647058824,0.424672489082969
"Dominican Republic","North America","1980s",1984,1360,647,0.475735294117647,0.424672489082969
"Dominican Republic","North America","1990s",1996,4400,684,0.155454545454545,0.162791840747112
"Dominican Republic","North America","1990s",1997,4810,750,0.155925155925156,0.162791840747112
"Dominican Republic","North America","1990s",1998,4940,780,0.157894736842105,0.162791840747112
"Dominican Republic","North America","1990s",1995,4290,667,0.155477855477855,0.162791840747112
"Dominican Republic","North America","1990s",1991,2870,556,0.193728222996516,0.162791840747112
"Dominican Republic","North America","1990s",1999,5080,799,0.157283464566929,0.162791840747112
"Dominican Republic","North America","1990s",1993,4070,574,0.141031941031941,0.162791840747112
"Dominican Republic","North America","1990s",1990,2080,563,0.270673076923077,0.162791840747112
"Dominican Republic","North America","1990s",1994,4180,647,0.154784688995215,0.162791840747112
"Dominican Republic","North America","1990s",1992,3970,604,0.152141057934509,0.162791840747112
"Dominican Republic","North America","2000s",2000,5220,845,0.161877394636015,0.173984828201696
"Dominican Republic","North America","2000s",2002,4790,845,0.176409185803758,0.173984828201696
"Dominican Republic","North America","2000s",2007,4360,774,0.177522935779817,0.173984828201696
"Dominican Republic","North America","2000s",2006,4680,771,0.16474358974359,0.173984828201696
"Dominican Republic","North America","2000s",2004,3590,703,0.195821727019499,0.173984828201696
"Dominican Republic","North America","2000s",2008,4290,767,0.178787878787879,0.173984828201696
"Dominican Republic","North America","2000s",2005,4150,754,0.181686746987952,0.173984828201696
"Dominican Republic","North America","2000s",2001,4960,808,0.162903225806452,0.173984828201696
"Dominican Republic","North America","2000s",2009,4560,743,0.162938596491228,0.173984828201696
"Dominican Republic","North America","2000s",2003,4220,788,0.186729857819905,0.173984828201696
"Dominican Republic","North America","2010s",2013,4520,752,0.166371681415929,0.170629991126886
"Dominican Republic","North America","2010s",2012,4310,807,0.187238979118329,0.170629991126886
"Dominican Republic","North America","2010s",2010,4470,770,0.172259507829978,0.170629991126886
"Dominican Republic","North America","2010s",2011,4540,774,0.170484581497797,0.170629991126886
"Dominican Republic","North America","2010s",2014,4700,743,0.158085106382979,0.170629991126886
"Ecuador","South America","1970s",1970,1720,NA,NA,0.215811739820201
"Ecuador","South America","1970s",1971,1770,352,0.198870056497175,0.215811739820201
"Ecuador","South America","1970s",1975,2070,442,0.213526570048309,0.215811739820201
"Ecuador","South America","1970s",1974,2030,412,0.202955665024631,0.215811739820201
"Ecuador","South America","1970s",1979,2410,575,0.238589211618257,0.215811739820201
"Ecuador","South America","1970s",1972,1820,355,0.195054945054945,0.215811739820201
"Ecuador","South America","1970s",1977,2270,558,0.245814977973568,0.215811739820201
"Ecuador","South America","1970s",1973,1980,350,0.176767676767677,0.215811739820201
"Ecuador","South America","1970s",1976,2200,478,0.217272727272727,0.215811739820201
"Ecuador","South America","1970s",1978,2360,559,0.236864406779661,0.215811739820201
"Ecuador","South America","1980s",1988,2230,601,0.269506726457399,0.257917200170721
"Ecuador","South America","1980s",1989,2300,562,0.244347826086957,0.257917200170721
"Ecuador","South America","1980s",1986,2370,589,0.248523206751055,0.257917200170721
"Ecuador","South America","1980s",1982,2430,653,0.268724279835391,0.257917200170721
"Ecuador","South America","1980s",1985,2370,607,0.256118143459916,0.257917200170721
"Ecuador","South America","1980s",1980,2450,614,0.250612244897959,0.257917200170721
"Ecuador","South America","1980s",1983,2310,590,0.255411255411255,0.257917200170721
"Ecuador","South America","1980s",1987,2160,589,0.272685185185185,0.257917200170721
"Ecuador","South America","1980s",1981,2470,622,0.251821862348178,0.257917200170721
"Ecuador","South America","1980s",1984,2340,616,0.263247863247863,0.257917200170721
"Ecuador","South America","1990s",1991,2440,623,0.255327868852459,0.252182385035074
"Ecuador","South America","1990s",1996,2600,704,0.270769230769231,0.252182385035074
"Ecuador","South America","1990s",1993,2600,564,0.216923076923077,0.252182385035074
"Ecuador","South America","1990s",1998,2510,725,0.288844621513944,0.252182385035074
"Ecuador","South America","1990s",1990,2370,606,0.255696202531646,0.252182385035074
"Ecuador","South America","1990s",1994,2680,592,0.22089552238806,0.252182385035074
"Ecuador","South America","1990s",1997,2550,718,0.28156862745098,0.252182385035074
"Ecuador","South America","1990s",1992,2520,617,0.24484126984127,0.252182385035074
"Ecuador","South America","1990s",1999,2750,641,0.233090909090909,0.252182385035074
"Ecuador","South America","1990s",1995,2640,681,0.257954545454545,0.252182385035074
"Ecuador","South America","2000s",2008,3670,674,0.183651226158038,0.223531279771356
"Ecuador","South America","2000s",2007,3920,745,0.190051020408163,0.223531279771356
"Ecuador","South America","2000s",2001,2360,728,0.308474576271186,0.223531279771356
"Ecuador","South America","2000s",2005,3440,678,0.197093023255814,0.223531279771356
"Ecuador","South America","2000s",2006,3810,670,0.175853018372703,0.223531279771356
"Ecuador","South America","2000s",2003,2940,697,0.237074829931973,0.223531279771356
"Ecuador","South America","2000s",2004,3100,661,0.213225806451613,0.223531279771356
"Ecuador","South America","2000s",2009,3500,790,0.225714285714286,0.223531279771356
"Ecuador","South America","2000s",2002,2640,698,0.264393939393939,0.223531279771356
"Ecuador","South America","2000s",2000,2110,698,0.330805687203791,0.223531279771356
"Ecuador","South America","2010s",2012,4120,795,0.192961165048544,0.201169020944959
"Ecuador","South America","2010s",2013,4320,843,0.195138888888889,0.201169020944959
"Ecuador","South America","2010s",2011,3920,818,0.208673469387755,0.201169020944959
"Ecuador","South America","2010s",2010,3830,785,0.204960835509138,0.201169020944959
"Ecuador","South America","2010s",2014,4340,889,0.204838709677419,0.201169020944959
"Egypt","Africa","1970s",1976,995,288,0.289447236180905,0.274676143528603
"Egypt","Africa","1970s",1978,1110,309,0.278378378378378,0.274676143528603
"Egypt","Africa","1970s",1974,870,236,0.271264367816092,0.274676143528603
"Egypt","Africa","1970s",1979,1190,331,0.278151260504202,0.274676143528603
"Egypt","Africa","1970s",1977,1050,307,0.292380952380952,0.274676143528603
"Egypt","Africa","1970s",1973,867,216,0.249134948096886,0.274676143528603
"Egypt","Africa","1970s",1971,867,219,0.252595155709343,0.274676143528603
"Egypt","Africa","1970s",1970,857,NA,NA,0.274676143528603
"Egypt","Africa","1970s",1975,894,253,0.282997762863535,0.274676143528603
"Egypt","Africa","1970s",1972,880,237,0.269318181818182,0.274676143528603
"Egypt","Africa","1980s",1982,1330,418,0.314285714285714,0.319311276164754
"Egypt","Africa","1980s",1981,1270,392,0.308661417322835,0.319311276164754
"Egypt","Africa","1980s",1988,1640,530,0.323170731707317,0.319311276164754
"Egypt","Africa","1980s",1984,1480,487,0.329054054054054,0.319311276164754
"Egypt","Africa","1980s",1985,1550,513,0.330967741935484,0.319311276164754
"Egypt","Africa","1980s",1983,1410,451,0.319858156028369,0.319311276164754
"Egypt","Africa","1980s",1989,1660,550,0.331325301204819,0.319311276164754
"Egypt","Africa","1980s",1987,1610,531,0.329813664596273,0.319311276164754
"Egypt","Africa","1980s",1980,1280,345,0.26953125,0.319311276164754
"Egypt","Africa","1980s",1986,1580,512,0.324050632911392,0.319311276164754
"Egypt","Africa","1990s",1993,1650,559,0.338787878787879,0.325704427832087
"Egypt","Africa","1990s",1990,1680,564,0.335714285714286,0.325704427832087
"Egypt","Africa","1990s",1994,1640,526,0.320731707317073,0.325704427832087
"Egypt","Africa","1990s",1998,1910,608,0.318324607329843,0.325704427832087
"Egypt","Africa","1990s",1997,1810,580,0.320441988950276,0.325704427832087
"Egypt","Africa","1990s",1991,1670,551,0.329940119760479,0.325704427832087
"Egypt","Africa","1990s",1995,1630,547,0.33558282208589,0.325704427832087
"Egypt","Africa","1990s",1992,1660,552,0.332530120481928,0.325704427832087
"Egypt","Africa","1990s",1996,1720,569,0.330813953488372,0.325704427832087
"Egypt","Africa","1990s",1999,2020,608,0.300990099009901,0.325704427832087
"Egypt","Africa","2000s",2002,1870,632,0.337967914438503,0.398418756815703
"Egypt","Africa","2000s",2008,1790,862,0.481564245810056,0.398418756815703
"Egypt","Africa","2000s",2000,1970,569,0.288832487309645,0.398418756815703
"Egypt","Africa","2000s",2007,1790,846,0.472625698324022,0.398418756815703
"Egypt","Africa","2000s",2005,1780,777,0.436516853932584,0.398418756815703
"Egypt","Africa","2000s",2009,1840,865,0.470108695652174,0.398418756815703
"Egypt","Africa","2000s",2004,1780,681,0.382584269662921,0.398418756815703
"Egypt","Africa","2000s",2003,1820,643,0.353296703296703,0.398418756815703
"Egypt","Africa","2000s",2001,1920,626,0.326041666666667,0.398418756815703
"Egypt","Africa","2000s",2006,1780,806,0.452808988764045,0.398418756815703
"Egypt","Africa","2010s",2010,1890,831,0.43968253968254,0.420366598778004
"Egypt","Africa","2010s",2014,2100,783,0.372857142857143,0.420366598778004
"Egypt","Africa","2010s",2013,2010,803,0.399502487562189,0.420366598778004
"Egypt","Africa","2010s",2012,1920,858,0.446875,0.420366598778004
"Egypt","Africa","2010s",2011,1900,853,0.448947368421053,0.420366598778004
"El Salvador","North America","1970s",1978,3380,656,0.194082840236686,0.182464965864175
"El Salvador","North America","1970s",1976,3160,626,0.198101265822785,0.182464965864175
"El Salvador","North America","1970s",1973,2940,509,0.17312925170068,0.182464965864175
"El Salvador","North America","1970s",1975,3130,554,0.176996805111821,0.182464965864175
"El Salvador","North America","1970s",1977,3250,633,0.194769230769231,0.182464965864175
"El Salvador","North America","1970s",1979,3230,627,0.194117647058824,0.182464965864175
"El Salvador","North America","1970s",1974,3050,508,0.16655737704918,0.182464965864175
"El Salvador","North America","1970s",1972,2890,493,0.170588235294118,0.182464965864175
"El Salvador","North America","1970s",1970,2760,NA,NA,0.182464965864175
"El Salvador","North America","1970s",1971,2800,472,0.168571428571429,0.182464965864175
"El Salvador","North America","1980s",1985,2580,538,0.208527131782946,0.204401071565251
"El Salvador","North America","1980s",1988,2570,459,0.178599221789883,0.204401071565251
"El Salvador","North America","1980s",1980,2910,559,0.192096219931271,0.204401071565251
"El Salvador","North America","1980s",1989,2540,462,0.181889763779528,0.204401071565251
"El Salvador","North America","1980s",1986,2560,459,0.179296875,0.204401071565251
"El Salvador","North America","1980s",1982,2570,611,0.237743190661479,0.204401071565251
"El Salvador","North America","1980s",1983,2560,576,0.225,0.204401071565251
"El Salvador","North America","1980s",1981,2700,598,0.221481481481481,0.204401071565251
"El Salvador","North America","1980s",1987,2570,502,0.195330739299611,0.204401071565251
"El Salvador","North America","1980s",1984,2570,577,0.224513618677043,0.204401071565251
"El Salvador","North America","1990s",1996,2200,554,0.251818181818182,0.217573385518591
"El Salvador","North America","1990s",1993,2390,530,0.221757322175732,0.217573385518591
"El Salvador","North America","1990s",1997,2580,608,0.235658914728682,0.217573385518591
"El Salvador","North America","1990s",1998,3040,621,0.204276315789474,0.217573385518591
"El Salvador","North America","1990s",1999,3170,640,0.201892744479495,0.217573385518591
"El Salvador","North America","1990s",1991,2610,497,0.190421455938697,0.217573385518591
"El Salvador","North America","1990s",1994,2290,555,0.24235807860262,0.217573385518591
"El Salvador","North America","1990s",1990,2580,460,0.178294573643411,0.217573385518591
"El Salvador","North America","1990s",1995,2190,584,0.266666666666667,0.217573385518591
"El Salvador","North America","1990s",1992,2500,510,0.204,0.217573385518591
"El Salvador","North America","2000s",2009,3400,692,0.203529411764706,0.211468695143359
"El Salvador","North America","2000s",2003,3050,733,0.240327868852459,0.211468695143359
"El Salvador","North America","2000s",2000,3630,666,0.183471074380165,0.211468695143359
"El Salvador","North America","2000s",2006,3370,785,0.232937685459941,0.211468695143359
"El Salvador","North America","2000s",2001,3490,693,0.198567335243553,0.211468695143359
"El Salvador","North America","2000s",2005,3380,747,0.221005917159763,0.211468695143359
"El Salvador","North America","2000s",2004,3350,726,0.216716417910448,0.211468695143359
"El Salvador","North America","2000s",2002,3530,704,0.19943342776204,0.211468695143359
"El Salvador","North America","2000s",2007,3610,741,0.205263157894737,0.211468695143359
"El Salvador","North America","2000s",2008,3370,741,0.219881305637982,0.211468695143359
"El Salvador","North America","2010s",2011,3250,699,0.215076923076923,0.196283391405343
"El Salvador","North America","2010s",2010,3280,695,0.211890243902439,0.196283391405343
"El Salvador","North America","2010s",2014,3640,655,0.179945054945055,0.196283391405343
"El Salvador","North America","2010s",2013,3700,645,0.174324324324324,0.196283391405343
"El Salvador","North America","2010s",2012,3350,686,0.204776119402985,0.196283391405343
"Equatorial Guinea","Africa","2000s",2005,3610,1440,0.398891966759003,0.220172478440195
"Equatorial Guinea","Africa","2000s",2009,6220,NA,NA,0.220172478440195
"Equatorial Guinea","Africa","2000s",2001,2520,NA,NA,0.220172478440195
"Equatorial Guinea","Africa","2000s",2000,1380,NA,NA,0.220172478440195
"Equatorial Guinea","Africa","2000s",2003,6530,NA,NA,0.220172478440195
"Equatorial Guinea","Africa","2000s",2004,11200,922,0.0823214285714286,0.220172478440195
"Equatorial Guinea","Africa","2000s",2008,6410,NA,NA,0.220172478440195
"Equatorial Guinea","Africa","2000s",2006,5790,1660,0.286701208981002,0.220172478440195
"Equatorial Guinea","Africa","2000s",2002,5620,NA,NA,0.220172478440195
"Equatorial Guinea","Africa","2000s",2007,6070,1850,0.304777594728171,0.220172478440195
"Eritrea","Africa","1990s",1991,2750,NA,NA,0.138236505974454
"Eritrea","Africa","1990s",1994,3400,465,0.136764705882353,0.138236505974454
"Eritrea","Africa","1990s",1999,2090,298,0.142583732057416,0.138236505974454
"Eritrea","Africa","1990s",1992,3050,457,0.14983606557377,0.138236505974454
"Eritrea","Africa","1990s",1997,3820,454,0.118848167539267,0.138236505974454
"Eritrea","Africa","1990s",1996,3300,463,0.14030303030303,0.138236505974454
"Eritrea","Africa","1990s",1990,2490,NA,NA,0.138236505974454
"Eritrea","Africa","1990s",1993,2760,465,0.168478260869565,0.138236505974454
"Eritrea","Africa","1990s",1998,2820,291,0.103191489361702,0.138236505974454
"Eritrea","Africa","1990s",1995,3030,462,0.152475247524752,0.138236505974454
"Eritrea","Africa","2000s",2007,1590,245,0.154088050314465,0.155432887855898
"Eritrea","Africa","2000s",2005,1890,269,0.142328042328042,0.155432887855898
"Eritrea","Africa","2000s",2009,1500,234,0.156,0.155432887855898
"Eritrea","Africa","2000s",2000,1560,296,0.18974358974359,0.155432887855898
"Eritrea","Africa","2000s",2002,1880,294,0.156382978723404,0.155432887855898
"Eritrea","Africa","2000s",2001,1680,301,0.179166666666667,0.155432887855898
"Eritrea","Africa","2000s",2006,1740,241,0.138505747126437,0.155432887855898
"Eritrea","Africa","2000s",2003,1890,302,0.15978835978836,0.155432887855898
"Eritrea","Africa","2000s",2008,1370,224,0.163503649635036,0.155432887855898
"Eritrea","Africa","2000s",2004,2110,269,0.127488151658768,0.155432887855898
"Eritrea","Africa","2010s",2012,1190,241,0.202521008403361,0.217509516041327
"Eritrea","Africa","2010s",2010,1380,235,0.170289855072464,0.217509516041327
"Eritrea","Africa","2010s",2014,910,245,0.269230769230769,0.217509516041327
"Eritrea","Africa","2010s",2013,927,242,0.261057173678533,0.217509516041327
"Eritrea","Africa","2010s",2011,1110,237,0.213513513513514,0.217509516041327
"Estonia","Europe","1990s",1999,4100,3460,0.84390243902439,1.02282556463239
"Estonia","Europe","1990s",1996,3620,4040,1.11602209944751,1.02282556463239
"Estonia","Europe","1990s",1993,4050,3640,0.898765432098765,1.02282556463239
"Estonia","Europe","1990s",1998,4280,3700,0.864485981308411,1.02282556463239
"Estonia","Europe","1990s",1990,5330,6230,1.16885553470919,1.02282556463239
"Estonia","Europe","1990s",1991,4860,5840,1.20164609053498,1.02282556463239
"Estonia","Europe","1990s",1995,3330,3620,1.08708708708709,1.02282556463239
"Estonia","Europe","1990s",1997,3940,4010,1.01776649746193,1.02282556463239
"Estonia","Europe","1990s",1992,4440,4280,0.963963963963964,1.02282556463239
"Estonia","Europe","1990s",1994,3670,3750,1.02179836512262,1.02282556463239
"Estonia","Europe","2000s",2009,8200,3650,0.445121951219512,0.622828784119107
"Estonia","Europe","2000s",2005,6420,3850,0.599688473520249,0.622828784119107
"Estonia","Europe","2000s",2000,3930,3370,0.857506361323155,0.622828784119107
"Estonia","Europe","2000s",2008,8710,4110,0.47187141216992,0.622828784119107
"Estonia","Europe","2000s",2006,7480,3780,0.505347593582888,0.622828784119107
"Estonia","Europe","2000s",2004,5050,3890,0.77029702970297,0.622828784119107
"Estonia","Europe","2000s",2002,3900,3420,0.876923076923077,0.622828784119107
"Estonia","Europe","2000s",2003,4530,3800,0.838852097130243,0.622828784119107
"Estonia","Europe","2000s",2001,3810,3540,0.929133858267717,0.622828784119107
"Estonia","Europe","2000s",2007,8420,4240,0.503562945368171,0.622828784119107
"Estonia","Europe","2010s",2014,9940,4590,0.461770623742455,0.504504504504504
"Estonia","Europe","2010s",2012,8450,4170,0.493491124260355,0.504504504504504
"Estonia","Europe","2010s",2013,9200,4620,0.502173913043478,0.504504504504504
"Estonia","Europe","2010s",2010,7710,4220,0.547341115434501,0.504504504504504
"Estonia","Europe","2010s",2011,7990,4240,0.530663329161452,0.504504504504504
"Eswatini","Africa","1990s",1998,996,NA,NA,0.656987295825771
"Eswatini","Africa","1990s",1993,557,NA,NA,0.656987295825771
"Eswatini","Africa","1990s",1991,546,NA,NA,0.656987295825771
"Eswatini","Africa","1990s",1999,1150,NA,NA,0.656987295825771
"Eswatini","Africa","1990s",1994,559,NA,NA,0.656987295825771
"Eswatini","Africa","1990s",1995,646,NA,NA,0.656987295825771
"Eswatini","Africa","1990s",1997,862,NA,NA,0.656987295825771
"Eswatini","Africa","1990s",1996,746,NA,NA,0.656987295825771
"Eswatini","Africa","1990s",1990,551,362,0.656987295825771,0.656987295825771
"Eswatini","Africa","1990s",1992,550,NA,NA,0.656987295825771
"Eswatini","Africa","2000s",2009,1410,NA,NA,0.276363636363636
"Eswatini","Africa","2000s",2007,1390,390,0.280575539568345,0.276363636363636
"Eswatini","Africa","2000s",2002,1350,NA,NA,0.276363636363636
"Eswatini","Africa","2000s",2001,1340,NA,NA,0.276363636363636
"Eswatini","Africa","2000s",2008,1400,NA,NA,0.276363636363636
"Eswatini","Africa","2000s",2004,1360,381,0.280147058823529,0.276363636363636
"Eswatini","Africa","2000s",2003,1360,NA,NA,0.276363636363636
"Eswatini","Africa","2000s",2000,1330,NA,NA,0.276363636363636
"Eswatini","Africa","2000s",2005,1370,372,0.271532846715328,0.276363636363636
"Eswatini","Africa","2000s",2006,1380,377,0.273188405797101,0.276363636363636
"Ethiopia","Africa","1970s",1978,910,470,0.516483516483517,0.459924690693921
"Ethiopia","Africa","1970s",1970,1080,NA,NA,0.459924690693921
"Ethiopia","Africa","1970s",1976,996,473,0.474899598393574,0.459924690693921
"Ethiopia","Africa","1970s",1979,990,471,0.475757575757576,0.459924690693921
"Ethiopia","Africa","1970s",1972,1120,478,0.426785714285714,0.459924690693921
"Ethiopia","Africa","1970s",1973,1110,479,0.431531531531532,0.459924690693921
"Ethiopia","Africa","1970s",1975,1010,477,0.472277227722772,0.459924690693921
"Ethiopia","Africa","1970s",1974,1080,479,0.443518518518519,0.459924690693921
"Ethiopia","Africa","1970s",1971,1100,478,0.434545454545455,0.459924690693921
"Ethiopia","Africa","1970s",1977,979,470,0.480081716036772,0.459924690693921
"Ethiopia","Africa","1980s",1987,974,483,0.495893223819302,0.502893823003262
"Ethiopia","Africa","1980s",1985,830,478,0.575903614457831,0.502893823003262
"Ethiopia","Africa","1980s",1984,968,476,0.491735537190083,0.502893823003262
"Ethiopia","Africa","1980s",1981,996,478,0.479919678714859,0.502893823003262
"Ethiopia","Africa","1980s",1980,994,478,0.480885311871227,0.502893823003262
"Ethiopia","Africa","1980s",1988,947,480,0.506863780359028,0.502893823003262
"Ethiopia","Africa","1980s",1982,978,472,0.482617586912065,0.502893823003262
"Ethiopia","Africa","1980s",1983,1020,474,0.464705882352941,0.502893823003262
"Ethiopia","Africa","1980s",1986,882,481,0.545351473922903,0.502893823003262
"Ethiopia","Africa","1980s",1989,914,479,0.524070021881838,0.502893823003262
"Ethiopia","Africa","1990s",1994,779,473,0.607188703465982,0.595996474883545
"Ethiopia","Africa","1990s",1990,907,479,0.528114663726571,0.595996474883545
"Ethiopia","Africa","1990s",1996,795,475,0.59748427672956,0.595996474883545
"Ethiopia","Africa","1990s",1991,812,475,0.584975369458128,0.595996474883545
"Ethiopia","Africa","1990s",1993,782,471,0.60230179028133,0.595996474883545
"Ethiopia","Africa","1990s",1995,800,474,0.5925,0.595996474883545
"Ethiopia","Africa","1990s",1998,784,474,0.604591836734694,0.595996474883545
"Ethiopia","Africa","1990s",1997,789,474,0.600760456273764,0.595996474883545
"Ethiopia","Africa","1990s",1999,779,472,0.605905006418485,0.595996474883545
"Ethiopia","Africa","1990s",1992,716,467,0.652234636871508,0.595996474883545
"Ethiopia","Africa","2000s",2007,1020,478,0.468627450980392,0.498171177761522
"Ethiopia","Africa","2000s",2008,1030,478,0.464077669902913,0.498171177761522
"Ethiopia","Africa","2000s",2004,982,478,0.486761710794297,0.498171177761522
"Ethiopia","Africa","2000s",2006,1000,477,0.477,0.498171177761522
"Ethiopia","Africa","2000s",2002,895,476,0.531843575418994,0.498171177761522
"Ethiopia","Africa","2000s",2001,855,476,0.55672514619883,0.498171177761522
"Ethiopia","Africa","2000s",2003,938,477,0.508528784648188,0.498171177761522
"Ethiopia","Africa","2000s",2005,993,476,0.479355488418933,0.498171177761522
"Ethiopia","Africa","2000s",2000,816,473,0.579656862745098,0.498171177761522
"Ethiopia","Africa","2000s",2009,1040,478,0.459615384615385,0.498171177761522
"Ethiopia","Africa","2010s",2012,1250,480,0.384,0.388852988691438
"Ethiopia","Africa","2010s",2011,1150,480,0.417391304347826,0.388852988691438
"Ethiopia","Africa","2010s",2010,1050,478,0.455238095238095,0.388852988691438
"Ethiopia","Africa","2010s",2013,1320,484,0.366666666666667,0.388852988691438
"Ethiopia","Africa","2010s",2014,1420,485,0.341549295774648,0.388852988691438
"Fiji","Oceania","1990s",1995,2250,NA,NA,0.17345971563981
"Fiji","Oceania","1990s",1996,2330,NA,NA,0.17345971563981
"Fiji","Oceania","1990s",1999,2440,NA,NA,0.17345971563981
"Fiji","Oceania","1990s",1998,2260,NA,NA,0.17345971563981
"Fiji","Oceania","1990s",1990,2110,366,0.17345971563981,0.17345971563981
"Fiji","Oceania","1990s",1997,2260,NA,NA,0.17345971563981
"Fiji","Oceania","1990s",1994,2220,NA,NA,0.17345971563981
"Fiji","Oceania","1990s",1993,2140,NA,NA,0.17345971563981
"Fiji","Oceania","1990s",1992,2130,NA,NA,0.17345971563981
"Fiji","Oceania","1990s",1991,2030,NA,NA,0.17345971563981
"Fiji","Oceania","2000s",2004,2590,768,0.296525096525097,0.24859287054409
"Fiji","Oceania","2000s",2007,2740,588,0.214598540145985,0.24859287054409
"Fiji","Oceania","2000s",2000,2390,NA,NA,0.24859287054409
"Fiji","Oceania","2000s",2003,2550,NA,NA,0.24859287054409
"Fiji","Oceania","2000s",2008,2790,NA,NA,0.24859287054409
"Fiji","Oceania","2000s",2009,2770,NA,NA,0.24859287054409
"Fiji","Oceania","2000s",2001,2430,NA,NA,0.24859287054409
"Fiji","Oceania","2000s",2006,2690,633,0.235315985130112,0.24859287054409
"Fiji","Oceania","2000s",2005,2640,661,0.250378787878788,0.24859287054409
"Fiji","Oceania","2000s",2002,2500,NA,NA,0.24859287054409
"Finland","Europe","1960s",1966,5500,3070,0.558181818181818,0.536608679028866
"Finland","Europe","1960s",1963,4910,2480,0.505091649694501,0.536608679028866
"Finland","Europe","1960s",1965,5390,2890,0.536178107606679,0.536608679028866
"Finland","Europe","1960s",1960,4370,2200,0.503432494279176,0.536608679028866
"Finland","Europe","1960s",1964,5140,2680,0.521400778210117,0.536608679028866
"Finland","Europe","1960s",1962,4790,2360,0.492693110647182,0.536608679028866
"Finland","Europe","1960s",1968,5690,3340,0.586994727592267,0.536608679028866
"Finland","Europe","1960s",1961,4680,2250,0.480769230769231,0.536608679028866
"Finland","Europe","1960s",1969,6250,3670,0.5872,0.536608679028866
"Finland","Europe","1960s",1967,5590,3130,0.559928443649374,0.536608679028866
"Finland","Europe","1970s",1979,8690,4960,0.570771001150748,0.562250547186816
"Finland","Europe","1970s",1974,8000,4380,0.5475,0.562250547186816
"Finland","Europe","1970s",1971,6870,3940,0.573508005822416,0.562250547186816
